seed,fold,specialty,mode,empirical_probability,baseline_probability,outcome,empirical_brier,baseline_brier
401,1,UNCERTAINTY_CARTOGRAPHER,AR,0.3409090909090909,0.21900161030595813,0,0.1162190082644628,0.047961705316602744
401,1,SHASE,AR,0.45161290322580644,0.21900161030595813,0,0.2039542143600416,0.047961705316602744
401,1,MEMORY_ANALYST,AR,0.3157894736842105,0.21900161030595813,1,0.46814404432132967,0.6099584847046865
401,1,NOVELTY_FORGE,AR,0.13793103448275862,0.21900161030595813,0,0.019024970273483946,0.047961705316602744
401,1,DECEPTION_ANALYST,DIFFUSION,0.3076923076923077,0.21900161030595813,1,0.4792899408284023,0.6099584847046865
401,1,SYNTHESIZER,AR,0.24,0.21900161030595813,1,0.5776,0.6099584847046865
401,1,BLIND_SPOT_HUNTER,AR,0.2222222222222222,0.21900161030595813,0,0.04938271604938271,0.047961705316602744
401,1,BOUNDARY_HUNTER,DIFFUSION,0.3333333333333333,0.21900161030595813,0,0.1111111111111111,0.047961705316602744
401,1,MEMORY_ANALYST,AR,0.3157894736842105,0.21900161030595813,0,0.09972299168975068,0.047961705316602744
401,1,DECEPTION_ANALYST,AR,0.3076923076923077,0.21900161030595813,0,0.09467455621301776,0.047961705316602744
401,1,SYNTHESIZER,AR,0.24,0.21900161030595813,0,0.0576,0.047961705316602744
401,1,UNCERTAINTY_CARTOGRAPHER,DIFFUSION,0.5,0.21900161030595813,0,0.25,0.047961705316602744
401,1,SHASE,AR,0.45161290322580644,0.21900161030595813,0,0.2039542143600416,0.047961705316602744
401,1,COUNTERFACTUAL,AR,0.24,0.21900161030595813,0,0.0576,0.047961705316602744
401,1,PARADIGM_BREAKER,AR,0.16666666666666666,0.21900161030595813,0,0.027777777777777776,0.047961705316602744
401,1,RED_TEAM,DIFFUSION,0.16666666666666666,0.21900161030595813,0,0.027777777777777776,0.047961705316602744
401,1,ASSUMPTION_HUNTER,AR,0.17647058823529413,0.21900161030595813,0,0.031141868512110732,0.047961705316602744
401,1,COUNTERFACTUAL,DIFFUSION,0.2857142857142857,0.21900161030595813,0,0.08163265306122448,0.047961705316602744
401,1,BOUNDARY_HUNTER,AR,0.21739130434782608,0.21900161030595813,1,0.612476370510397,0.6099584847046865
401,1,COUNTERFACTUAL,DIFFUSION,0.2857142857142857,0.21900161030595813,0,0.08163265306122448,0.047961705316602744
401,1,SYNTHESIZER,AR,0.24,0.21900161030595813,0,0.0576,0.047961705316602744
401,1,DECEPTION_ANALYST,AR,0.3076923076923077,0.21900161030595813,0,0.09467455621301776,0.047961705316602744
401,1,MEMORY_ANALYST,AR,0.3157894736842105,0.21900161030595813,0,0.09972299168975068,0.047961705316602744
401,1,RED_TEAM,DIFFUSION,0.16666666666666666,0.21900161030595813,0,0.027777777777777776,0.047961705316602744
401,1,SHASE,DIFFUSION,0.4358974358974359,0.21900161030595813,1,0.31821170282708744,0.6099584847046865
401,1,COUNTERFACTUAL,AR,0.24,0.21900161030595813,0,0.0576,0.047961705316602744
401,1,PARADIGM_BREAKER,AR,0.16666666666666666,0.21900161030595813,0,0.027777777777777776,0.047961705316602744
401,1,NOVELTY_FORGE,AR,0.13793103448275862,0.21900161030595813,0,0.019024970273483946,0.047961705316602744
401,1,BOUNDARY_HUNTER,AR,0.21739130434782608,0.21900161030595813,0,0.04725897920604915,0.047961705316602744
401,1,UNCERTAINTY_CARTOGRAPHER,DIFFUSION,0.5,0.21900161030595813,0,0.25,0.047961705316602744
401,1,SYNTHESIZER,DIFFUSION,0.12,0.21900161030595813,0,0.0144,0.047961705316602744
401,1,COUNTERFACTUAL,AR,0.24,0.21900161030595813,0,0.0576,0.047961705316602744
401,1,DECEPTION_ANALYST,AR,0.3076923076923077,0.21900161030595813,0,0.09467455621301776,0.047961705316602744
401,1,SHASE,AR,0.45161290322580644,0.21900161030595813,0,0.2039542143600416,0.047961705316602744
401,1,COUNTERFACTUAL,AR,0.24,0.21900161030595813,0,0.0576,0.047961705316602744
401,1,MEMORY_ANALYST,AR,0.3157894736842105,0.21900161030595813,0,0.09972299168975068,0.047961705316602744
401,1,RED_TEAM,DIFFUSION,0.16666666666666666,0.21900161030595813,0,0.027777777777777776,0.047961705316602744
401,1,PARADIGM_BREAKER,DIFFUSION,0.2,0.21900161030595813,1,0.6400000000000001,0.6099584847046865
401,1,CAUSALITY,AR,0.17647058823529413,0.21900161030595813,0,0.031141868512110732,0.047961705316602744
401,1,ASSUMPTION_HUNTER,AR,0.17647058823529413,0.21900161030595813,0,0.031141868512110732,0.047961705316602744
401,1,ANOMALY_HUNTER,AR,0.07407407407407407,0.21900161030595813,0,0.0054869684499314125,0.047961705316602744
401,1,COUNTERFACTUAL,DIFFUSION,0.2857142857142857,0.21900161030595813,0,0.08163265306122448,0.047961705316602744
401,1,COUNTERFACTUAL,DIFFUSION,0.2857142857142857,0.21900161030595813,0,0.08163265306122448,0.047961705316602744
401,1,DECEPTION_ANALYST,DIFFUSION,0.3076923076923077,0.21900161030595813,0,0.09467455621301776,0.047961705316602744
401,1,SHASE,DIFFUSION,0.4358974358974359,0.21900161030595813,0,0.19000657462195925,0.047961705316602744
401,1,RED_TEAM,AR,0.1111111111111111,0.21900161030595813,0,0.012345679012345678,0.047961705316602744
401,1,MODEL_KILLER,AR,0.20833333333333334,0.21900161030595813,0,0.04340277777777778,0.047961705316602744
401,1,BLIND_SPOT_HUNTER,AR,0.2222222222222222,0.21900161030595813,0,0.04938271604938271,0.047961705316602744
401,1,NOVELTY_FORGE,DIFFUSION,0.42105263157894735,0.21900161030595813,0,0.17728531855955676,0.047961705316602744
401,1,BOUNDARY_HUNTER,DIFFUSION,0.3333333333333333,0.21900161030595813,0,0.1111111111111111,0.047961705316602744
401,1,EVIDENCE_FORENSICS,AR,0.23529411764705882,0.21900161030595813,0,0.05536332179930796,0.047961705316602744
401,1,CAUSALITY,AR,0.17647058823529413,0.21900161030595813,0,0.031141868512110732,0.047961705316602744
401,1,UNCERTAINTY_CARTOGRAPHER,DIFFUSION,0.5,0.21900161030595813,0,0.25,0.047961705316602744
401,1,COUNTERFACTUAL,AR,0.24,0.21900161030595813,1,0.5776,0.6099584847046865
401,1,MEMORY_ANALYST,AR,0.3157894736842105,0.21900161030595813,0,0.09972299168975068,0.047961705316602744
401,1,SHASE,DIFFUSION,0.4358974358974359,0.21900161030595813,0,0.19000657462195925,0.047961705316602744
401,1,BLIND_SPOT_HUNTER,DIFFUSION,0.15,0.21900161030595813,0,0.0225,0.047961705316602744
401,1,ANOMALY_HUNTER,DIFFUSION,0.25,0.21900161030595813,0,0.0625,0.047961705316602744
401,1,NOVELTY_FORGE,AR,0.13793103448275862,0.21900161030595813,0,0.019024970273483946,0.047961705316602744
401,1,BOUNDARY_HUNTER,AR,0.21739130434782608,0.21900161030595813,0,0.04725897920604915,0.047961705316602744
401,1,EVIDENCE_FORENSICS,DIFFUSION,0.2222222222222222,0.21900161030595813,1,0.6049382716049383,0.6099584847046865
401,1,EVIDENCE_FORENSICS,DIFFUSION,0.2222222222222222,0.21900161030595813,0,0.04938271604938271,0.047961705316602744
101,2,SHASE,AR,0.4375,0.215210355987055,1,0.31640625,0.6158947853499648
101,2,MEMORY_ANALYST,DIFFUSION,0.38461538461538464,0.215210355987055,1,0.37869822485207105,0.6158947853499648
101,2,COUNTERFACTUAL,DIFFUSION,0.2631578947368421,0.215210355987055,0,0.06925207756232686,0.046315497324074945
101,2,ANOMALY_HUNTER,AR,0.06666666666666667,0.215210355987055,0,0.0044444444444444444,0.046315497324074945
101,2,UNCERTAINTY_CARTOGRAPHER,DIFFUSION,0.4482758620689655,0.215210355987055,1,0.30439952437574314,0.6158947853499648
101,2,DECEPTION_ANALYST,DIFFUSION,0.3181818181818182,0.215210355987055,1,0.4648760330578513,0.6158947853499648
101,2,UNCERTAINTY_CARTOGRAPHER,AR,0.3611111111111111,0.215210355987055,1,0.40817901234567894,0.6158947853499648
101,2,SHASE,DIFFUSION,0.45714285714285713,0.215210355987055,1,0.2946938775510205,0.6158947853499648
101,2,MEMORY_ANALYST,AR,0.3076923076923077,0.215210355987055,1,0.4792899408284023,0.6158947853499648
101,2,NOVELTY_FORGE,AR,0.1935483870967742,0.215210355987055,0,0.037460978147762745,0.046315497324074945
101,2,BOUNDARY_HUNTER,AR,0.23809523809523808,0.215210355987055,1,0.5804988662131518,0.6158947853499648
101,2,MODEL_KILLER,AR,0.22727272727272727,0.215210355987055,0,0.051652892561983466,0.046315497324074945
101,2,SYNTHESIZER,AR,0.2608695652173913,0.215210355987055,0,0.06805293005671077,0.046315497324074945
101,2,UNCERTAINTY_CARTOGRAPHER,DIFFUSION,0.4482758620689655,0.215210355987055,1,0.30439952437574314,0.6158947853499648
101,2,SHASE,AR,0.4375,0.215210355987055,1,0.31640625,0.6158947853499648
101,2,MEMORY_ANALYST,AR,0.3076923076923077,0.215210355987055,0,0.09467455621301776,0.046315497324074945
101,2,BOUNDARY_HUNTER,DIFFUSION,0.32142857142857145,0.215210355987055,1,0.46045918367346944,0.6158947853499648
101,2,DECEPTION_ANALYST,DIFFUSION,0.3181818181818182,0.215210355987055,1,0.4648760330578513,0.6158947853499648
101,2,EVIDENCE_FORENSICS,AR,0.25,0.215210355987055,0,0.0625,0.046315497324074945
101,2,ASSUMPTION_HUNTER,DIFFUSION,0.17647058823529413,0.215210355987055,0,0.031141868512110732,0.046315497324074945
101,2,UNCERTAINTY_CARTOGRAPHER,AR,0.3611111111111111,0.215210355987055,0,0.13040123456790123,0.046315497324074945
101,2,BOUNDARY_HUNTER,AR,0.23809523809523808,0.215210355987055,0,0.056689342403628114,0.046315497324074945
101,2,DECEPTION_ANALYST,AR,0.2857142857142857,0.215210355987055,0,0.08163265306122448,0.046315497324074945
101,2,MEMORY_ANALYST,DIFFUSION,0.38461538461538464,0.215210355987055,1,0.37869822485207105,0.6158947853499648
101,2,SHASE,AR,0.4375,0.215210355987055,0,0.19140625,0.046315497324074945
101,2,CAUSALITY,DIFFUSION,0.23076923076923078,0.215210355987055,0,0.053254437869822494,0.046315497324074945
101,2,PARADIGM_BREAKER,AR,0.15789473684210525,0.215210355987055,0,0.02493074792243767,0.046315497324074945
101,2,BLIND_SPOT_HUNTER,DIFFUSION,0.16666666666666666,0.215210355987055,0,0.027777777777777776,0.046315497324074945
101,2,RED_TEAM,AR,0.1111111111111111,0.215210355987055,0,0.012345679012345678,0.046315497324074945
101,2,SYNTHESIZER,DIFFUSION,0.15384615384615385,0.215210355987055,0,0.02366863905325444,0.046315497324074945
101,2,ANOMALY_HUNTER,DIFFUSION,0.2777777777777778,0.215210355987055,0,0.0771604938271605,0.046315497324074945
101,2,MODEL_KILLER,AR,0.22727272727272727,0.215210355987055,0,0.051652892561983466,0.046315497324074945
101,2,BLIND_SPOT_HUNTER,AR,0.2,0.215210355987055,0,0.04000000000000001,0.046315497324074945
101,2,SHASE,AR,0.4375,0.215210355987055,0,0.19140625,0.046315497324074945
101,2,SHASE,AR,0.4375,0.215210355987055,0,0.19140625,0.046315497324074945
101,2,MODEL_KILLER,DIFFUSION,0.23076923076923078,0.215210355987055,1,0.5917159763313609,0.6158947853499648
101,2,BOUNDARY_HUNTER,AR,0.23809523809523808,0.215210355987055,0,0.056689342403628114,0.046315497324074945
101,2,UNCERTAINTY_CARTOGRAPHER,AR,0.3611111111111111,0.215210355987055,0,0.13040123456790123,0.046315497324074945
101,2,MEMORY_ANALYST,AR,0.3076923076923077,0.215210355987055,0,0.09467455621301776,0.046315497324074945
101,2,DECEPTION_ANALYST,AR,0.2857142857142857,0.215210355987055,0,0.08163265306122448,0.046315497324074945
101,2,CAUSALITY,DIFFUSION,0.23076923076923078,0.215210355987055,0,0.053254437869822494,0.046315497324074945
101,2,PARADIGM_BREAKER,DIFFUSION,0.3,0.215210355987055,0,0.09,0.046315497324074945
101,2,COUNTERFACTUAL,DIFFUSION,0.2631578947368421,0.215210355987055,1,0.5429362880886428,0.6158947853499648
101,2,MODEL_KILLER,DIFFUSION,0.23076923076923078,0.215210355987055,0,0.053254437869822494,0.046315497324074945
101,2,SHASE,DIFFUSION,0.45714285714285713,0.215210355987055,0,0.20897959183673467,0.046315497324074945
101,2,SHASE,AR,0.4375,0.215210355987055,0,0.19140625,0.046315497324074945
101,2,BOUNDARY_HUNTER,AR,0.23809523809523808,0.215210355987055,0,0.056689342403628114,0.046315497324074945
101,2,NOVELTY_FORGE,AR,0.1935483870967742,0.215210355987055,0,0.037460978147762745,0.046315497324074945
101,2,UNCERTAINTY_CARTOGRAPHER,AR,0.3611111111111111,0.215210355987055,0,0.13040123456790123,0.046315497324074945
101,2,MEMORY_ANALYST,DIFFUSION,0.38461538461538464,0.215210355987055,0,0.14792899408284024,0.046315497324074945
101,2,COUNTERFACTUAL,AR,0.2222222222222222,0.215210355987055,0,0.04938271604938271,0.046315497324074945
101,2,DECEPTION_ANALYST,AR,0.2857142857142857,0.215210355987055,0,0.08163265306122448,0.046315497324074945
101,2,EVIDENCE_FORENSICS,AR,0.25,0.215210355987055,0,0.0625,0.046315497324074945
101,2,ASSUMPTION_HUNTER,AR,0.14285714285714285,0.215210355987055,0,0.02040816326530612,0.046315497324074945
101,2,RED_TEAM,DIFFUSION,0.14285714285714285,0.215210355987055,0,0.02040816326530612,0.046315497324074945
101,2,MODEL_KILLER,AR,0.22727272727272727,0.215210355987055,0,0.051652892561983466,0.046315497324074945
101,2,SHASE,DIFFUSION,0.45714285714285713,0.215210355987055,1,0.2946938775510205,0.6158947853499648
101,2,SHASE,DIFFUSION,0.45714285714285713,0.215210355987055,1,0.2946938775510205,0.6158947853499648
101,2,BOUNDARY_HUNTER,AR,0.23809523809523808,0.215210355987055,0,0.056689342403628114,0.046315497324074945
101,2,NOVELTY_FORGE,DIFFUSION,0.3181818181818182,0.215210355987055,0,0.1012396694214876,0.046315497324074945
101,2,ANOMALY_HUNTER,AR,0.06666666666666667,0.215210355987055,0,0.0044444444444444444,0.046315497324074945
101,2,UNCERTAINTY_CARTOGRAPHER,AR,0.3611111111111111,0.215210355987055,1,0.40817901234567894,0.6158947853499648
101,2,DECEPTION_ANALYST,DIFFUSION,0.3181818181818182,0.215210355987055,0,0.1012396694214876,0.046315497324074945
101,2,MODEL_KILLER,AR,0.22727272727272727,0.215210355987055,0,0.051652892561983466,0.046315497324074945
101,2,SHASE,AR,0.4375,0.215210355987055,0,0.19140625,0.046315497324074945
101,2,SHASE,AR,0.4375,0.215210355987055,0,0.19140625,0.046315497324074945
101,2,BOUNDARY_HUNTER,DIFFUSION,0.32142857142857145,0.215210355987055,0,0.10331632653061226,0.046315497324074945
101,2,SYNTHESIZER,AR,0.2608695652173913,0.215210355987055,0,0.06805293005671077,0.046315497324074945
101,2,CAUSALITY,AR,0.125,0.215210355987055,0,0.015625,0.046315497324074945
101,2,PARADIGM_BREAKER,AR,0.15789473684210525,0.215210355987055,0,0.02493074792243767,0.046315497324074945
101,2,MEMORY_ANALYST,DIFFUSION,0.38461538461538464,0.215210355987055,0,0.14792899408284024,0.046315497324074945
101,2,COUNTERFACTUAL,AR,0.2222222222222222,0.215210355987055,0,0.04938271604938271,0.046315497324074945
101,2,ASSUMPTION_HUNTER,AR,0.14285714285714285,0.215210355987055,0,0.02040816326530612,0.046315497324074945
101,2,RED_TEAM,AR,0.1111111111111111,0.215210355987055,0,0.012345679012345678,0.046315497324074945
101,2,NOVELTY_FORGE,DIFFUSION,0.3181818181818182,0.215210355987055,1,0.4648760330578513,0.6158947853499648
509,2,SHASE,DIFFUSION,0.45714285714285713,0.215210355987055,1,0.2946938775510205,0.6158947853499648
509,2,MEMORY_ANALYST,DIFFUSION,0.38461538461538464,0.215210355987055,1,0.37869822485207105,0.6158947853499648
509,2,COUNTERFACTUAL,AR,0.2222222222222222,0.215210355987055,1,0.6049382716049383,0.6158947853499648
509,2,UNCERTAINTY_CARTOGRAPHER,DIFFUSION,0.4482758620689655,0.215210355987055,1,0.30439952437574314,0.6158947853499648
509,2,DECEPTION_ANALYST,AR,0.2857142857142857,0.215210355987055,1,0.5102040816326531,0.6158947853499648
509,2,NOVELTY_FORGE,DIFFUSION,0.3181818181818182,0.215210355987055,0,0.1012396694214876,0.046315497324074945
509,2,UNCERTAINTY_CARTOGRAPHER,AR,0.3611111111111111,0.215210355987055,1,0.40817901234567894,0.6158947853499648
509,2,SHASE,DIFFUSION,0.45714285714285713,0.215210355987055,1,0.2946938775510205,0.6158947853499648
509,2,DECEPTION_ANALYST,DIFFUSION,0.3181818181818182,0.215210355987055,1,0.4648760330578513,0.6158947853499648
509,2,MEMORY_ANALYST,DIFFUSION,0.38461538461538464,0.215210355987055,1,0.37869822485207105,0.6158947853499648
509,2,COUNTERFACTUAL,DIFFUSION,0.2631578947368421,0.215210355987055,0,0.06925207756232686,0.046315497324074945
509,2,BLIND_SPOT_HUNTER,DIFFUSION,0.16666666666666666,0.215210355987055,0,0.027777777777777776,0.046315497324074945
509,2,ASSUMPTION_HUNTER,AR,0.14285714285714285,0.215210355987055,0,0.02040816326530612,0.046315497324074945
509,2,UNCERTAINTY_CARTOGRAPHER,AR,0.3611111111111111,0.215210355987055,0,0.13040123456790123,0.046315497324074945
509,2,SHASE,AR,0.4375,0.215210355987055,1,0.31640625,0.6158947853499648
509,2,DECEPTION_ANALYST,AR,0.2857142857142857,0.215210355987055,1,0.5102040816326531,0.6158947853499648
509,2,MEMORY_ANALYST,AR,0.3076923076923077,0.215210355987055,1,0.4792899408284023,0.6158947853499648
509,2,BOUNDARY_HUNTER,DIFFUSION,0.32142857142857145,0.215210355987055,0,0.10331632653061226,0.046315497324074945
509,2,SYNTHESIZER,DIFFUSION,0.15384615384615385,0.215210355987055,0,0.02366863905325444,0.046315497324074945
509,2,COUNTERFACTUAL,DIFFUSION,0.2631578947368421,0.215210355987055,0,0.06925207756232686,0.046315497324074945
509,2,NOVELTY_FORGE,AR,0.1935483870967742,0.215210355987055,0,0.037460978147762745,0.046315497324074945
509,2,SHASE,DIFFUSION,0.45714285714285713,0.215210355987055,0,0.20897959183673467,0.046315497324074945
509,2,DECEPTION_ANALYST,DIFFUSION,0.3181818181818182,0.215210355987055,0,0.1012396694214876,0.046315497324074945
509,2,BLIND_SPOT_HUNTER,DIFFUSION,0.16666666666666666,0.215210355987055,0,0.027777777777777776,0.046315497324074945
509,2,UNCERTAINTY_CARTOGRAPHER,AR,0.3611111111111111,0.215210355987055,0,0.13040123456790123,0.046315497324074945
509,2,UNCERTAINTY_CARTOGRAPHER,AR,0.3611111111111111,0.215210355987055,0,0.13040123456790123,0.046315497324074945
509,2,ANOMALY_HUNTER,AR,0.06666666666666667,0.215210355987055,0,0.0044444444444444444,0.046315497324074945
509,2,MODEL_KILLER,AR,0.22727272727272727,0.215210355987055,0,0.051652892561983466,0.046315497324074945
509,2,SYNTHESIZER,AR,0.2608695652173913,0.215210355987055,1,0.546313799621928,0.6158947853499648
509,2,COUNTERFACTUAL,AR,0.2222222222222222,0.215210355987055,0,0.04938271604938271,0.046315497324074945
509,2,CAUSALITY,AR,0.125,0.215210355987055,1,0.765625,0.6158947853499648
509,2,EVIDENCE_FORENSICS,DIFFUSION,0.25,0.215210355987055,0,0.0625,0.046315497324074945
509,2,COUNTERFACTUAL,AR,0.2222222222222222,0.215210355987055,0,0.04938271604938271,0.046315497324074945
509,2,SHASE,DIFFUSION,0.45714285714285713,0.215210355987055,0,0.20897959183673467,0.046315497324074945
509,2,BLIND_SPOT_HUNTER,DIFFUSION,0.16666666666666666,0.215210355987055,0,0.027777777777777776,0.046315497324074945
509,2,MEMORY_ANALYST,DIFFUSION,0.38461538461538464,0.215210355987055,0,0.14792899408284024,0.046315497324074945
509,2,DECEPTION_ANALYST,DIFFUSION,0.3181818181818182,0.215210355987055,0,0.1012396694214876,0.046315497324074945
509,2,UNCERTAINTY_CARTOGRAPHER,AR,0.3611111111111111,0.215210355987055,0,0.13040123456790123,0.046315497324074945
509,2,SYNTHESIZER,AR,0.2608695652173913,0.215210355987055,0,0.06805293005671077,0.046315497324074945
509,2,UNCERTAINTY_CARTOGRAPHER,AR,0.3611111111111111,0.215210355987055,0,0.13040123456790123,0.046315497324074945
509,2,BOUNDARY_HUNTER,AR,0.23809523809523808,0.215210355987055,1,0.5804988662131518,0.6158947853499648
509,2,RED_TEAM,AR,0.1111111111111111,0.215210355987055,0,0.012345679012345678,0.046315497324074945
509,2,CAUSALITY,AR,0.125,0.215210355987055,0,0.015625,0.046315497324074945
509,2,ANOMALY_HUNTER,AR,0.06666666666666667,0.215210355987055,0,0.0044444444444444444,0.046315497324074945
509,2,SHASE,DIFFUSION,0.45714285714285713,0.215210355987055,0,0.20897959183673467,0.046315497324074945
509,2,COUNTERFACTUAL,DIFFUSION,0.2631578947368421,0.215210355987055,0,0.06925207756232686,0.046315497324074945
509,2,UNCERTAINTY_CARTOGRAPHER,DIFFUSION,0.4482758620689655,0.215210355987055,1,0.30439952437574314,0.6158947853499648
509,2,BOUNDARY_HUNTER,AR,0.23809523809523808,0.215210355987055,0,0.056689342403628114,0.046315497324074945
509,2,BLIND_SPOT_HUNTER,AR,0.2,0.215210355987055,0,0.04000000000000001,0.046315497324074945
509,2,MEMORY_ANALYST,AR,0.3076923076923077,0.215210355987055,0,0.09467455621301776,0.046315497324074945
509,2,DECEPTION_ANALYST,DIFFUSION,0.3181818181818182,0.215210355987055,0,0.1012396694214876,0.046315497324074945
509,2,SYNTHESIZER,DIFFUSION,0.15384615384615385,0.215210355987055,0,0.02366863905325444,0.046315497324074945
509,2,UNCERTAINTY_CARTOGRAPHER,DIFFUSION,0.4482758620689655,0.215210355987055,0,0.2009512485136742,0.046315497324074945
509,2,ASSUMPTION_HUNTER,DIFFUSION,0.17647058823529413,0.215210355987055,0,0.031141868512110732,0.046315497324074945
509,2,ASSUMPTION_HUNTER,AR,0.14285714285714285,0.215210355987055,0,0.02040816326530612,0.046315497324074945
509,2,COUNTERFACTUAL,AR,0.2222222222222222,0.215210355987055,0,0.04938271604938271,0.046315497324074945
509,2,SHASE,DIFFUSION,0.45714285714285713,0.215210355987055,0,0.20897959183673467,0.046315497324074945
509,2,UNCERTAINTY_CARTOGRAPHER,AR,0.3611111111111111,0.215210355987055,0,0.13040123456790123,0.046315497324074945
509,2,BOUNDARY_HUNTER,AR,0.23809523809523808,0.215210355987055,0,0.056689342403628114,0.046315497324074945
509,2,BLIND_SPOT_HUNTER,DIFFUSION,0.16666666666666666,0.215210355987055,0,0.027777777777777776,0.046315497324074945
509,2,ASSUMPTION_HUNTER,AR,0.14285714285714285,0.215210355987055,1,0.7346938775510206,0.6158947853499648
509,2,DECEPTION_ANALYST,AR,0.2857142857142857,0.215210355987055,0,0.08163265306122448,0.046315497324074945
509,2,RED_TEAM,AR,0.1111111111111111,0.215210355987055,0,0.012345679012345678,0.046315497324074945
509,2,MODEL_KILLER,DIFFUSION,0.23076923076923078,0.215210355987055,0,0.053254437869822494,0.046315497324074945
509,2,EVIDENCE_FORENSICS,AR,0.25,0.215210355987055,0,0.0625,0.046315497324074945
509,2,CAUSALITY,DIFFUSION,0.23076923076923078,0.215210355987055,0,0.053254437869822494,0.046315497324074945
509,2,ASSUMPTION_HUNTER,DIFFUSION,0.17647058823529413,0.215210355987055,0,0.031141868512110732,0.046315497324074945
509,2,COUNTERFACTUAL,DIFFUSION,0.2631578947368421,0.215210355987055,0,0.06925207756232686,0.046315497324074945
509,2,UNCERTAINTY_CARTOGRAPHER,DIFFUSION,0.4482758620689655,0.215210355987055,0,0.2009512485136742,0.046315497324074945
509,2,BLIND_SPOT_HUNTER,AR,0.2,0.215210355987055,0,0.04000000000000001,0.046315497324074945
509,2,MEMORY_ANALYST,AR,0.3076923076923077,0.215210355987055,0,0.09467455621301776,0.046315497324074945
509,2,SYNTHESIZER,AR,0.2608695652173913,0.215210355987055,0,0.06805293005671077,0.046315497324074945
509,2,BOUNDARY_HUNTER,DIFFUSION,0.32142857142857145,0.215210355987055,0,0.10331632653061226,0.046315497324074945
509,2,UNCERTAINTY_CARTOGRAPHER,AR,0.3611111111111111,0.215210355987055,0,0.13040123456790123,0.046315497324074945
509,2,ANOMALY_HUNTER,DIFFUSION,0.2777777777777778,0.215210355987055,0,0.0771604938271605,0.046315497324074945
509,2,PARADIGM_BREAKER,AR,0.15789473684210525,0.215210355987055,0,0.02493074792243767,0.046315497324074945
509,2,DECEPTION_ANALYST,DIFFUSION,0.3181818181818182,0.215210355987055,0,0.1012396694214876,0.046315497324074945
509,2,ASSUMPTION_HUNTER,AR,0.14285714285714285,0.215210355987055,0,0.02040816326530612,0.046315497324074945
113,3,SHASE,AR,0.4,0.21859706362153344,1,0.36,0.6105905489808899
113,3,MEMORY_ANALYST,DIFFUSION,0.4230769230769231,0.21859706362153344,1,0.33284023668639046,0.6105905489808899
113,3,BOUNDARY_HUNTER,DIFFUSION,0.2857142857142857,0.21859706362153344,1,0.5102040816326531,0.6105905489808899
113,3,COUNTERFACTUAL,AR,0.18518518518518517,0.21859706362153344,1,0.6639231824417011,0.6105905489808899
113,3,UNCERTAINTY_CARTOGRAPHER,AR,0.325,0.21859706362153344,1,0.45562500000000006,0.6105905489808899
113,3,MODEL_KILLER,DIFFUSION,0.2857142857142857,0.21859706362153344,0,0.08163265306122448,0.04778467622395674
113,3,UNCERTAINTY_CARTOGRAPHER,DIFFUSION,0.4838709677419355,0.21859706362153344,1,0.26638917793964617,0.6105905489808899
113,3,SHASE,DIFFUSION,0.5,0.21859706362153344,1,0.25,0.6105905489808899
113,3,BOUNDARY_HUNTER,DIFFUSION,0.2857142857142857,0.21859706362153344,1,0.5102040816326531,0.6105905489808899
113,3,MEMORY_ANALYST,AR,0.32432432432432434,0.21859706362153344,1,0.4565376186997808,0.6105905489808899
113,3,COUNTERFACTUAL,AR,0.18518518518518517,0.21859706362153344,0,0.034293552812071325,0.04778467622395674
113,3,NOVELTY_FORGE,DIFFUSION,0.3684210526315789,0.21859706362153344,0,0.13573407202216065,0.04778467622395674
113,3,BLIND_SPOT_HUNTER,DIFFUSION,0.16666666666666666,0.21859706362153344,0,0.027777777777777776,0.04778467622395674
113,3,DECEPTION_ANALYST,AR,0.32142857142857145,0.21859706362153344,0,0.10331632653061226,0.04778467622395674
113,3,UNCERTAINTY_CARTOGRAPHER,AR,0.325,0.21859706362153344,1,0.45562500000000006,0.6105905489808899
113,3,SHASE,AR,0.4,0.21859706362153344,1,0.36,0.6105905489808899
113,3,BOUNDARY_HUNTER,DIFFUSION,0.2857142857142857,0.21859706362153344,0,0.08163265306122448,0.04778467622395674
113,3,MEMORY_ANALYST,AR,0.32432432432432434,0.21859706362153344,0,0.10518626734842952,0.04778467622395674
113,3,ANOMALY_HUNTER,DIFFUSION,0.35714285714285715,0.21859706362153344,0,0.12755102040816327,0.04778467622395674
113,3,COUNTERFACTUAL,AR,0.18518518518518517,0.21859706362153344,0,0.034293552812071325,0.04778467622395674
113,3,ASSUMPTION_HUNTER,AR,0.1875,0.21859706362153344,0,0.03515625,0.04778467622395674
113,3,NOVELTY_FORGE,AR,0.17857142857142858,0.21859706362153344,1,0.6747448979591836,0.6105905489808899
113,3,UNCERTAINTY_CARTOGRAPHER,AR,0.325,0.21859706362153344,0,0.10562500000000001,0.04778467622395674
113,3,SHASE,DIFFUSION,0.5,0.21859706362153344,0,0.25,0.04778467622395674
113,3,MEMORY_ANALYST,AR,0.32432432432432434,0.21859706362153344,0,0.10518626734842952,0.04778467622395674
113,3,EVIDENCE_FORENSICS,DIFFUSION,0.3125,0.21859706362153344,0,0.09765625,0.04778467622395674
113,3,SYNTHESIZER,AR,0.2916666666666667,0.21859706362153344,0,0.08506944444444446,0.04778467622395674
